"id","nome","municipio","uf","responsabilidade","logradouro","ano_convenio","total_pago","cancelada","concluida","paralisada","nao_iniciada","execucao","atrasada","sem_end","status","situacao_segundo_tbrasil","status_segundo_simec","ano_fim_vigencia_convenio","termo_convenio","data_prevista_de_conclusao_da_obra","data_final_prevista_e_estimada","ano_data_final_prevista_e_estimada","tipo_do_projeto","projeto_obra_transparente"
"1455","830317 - Escola de Educação Infantil - Bebedouro/SP","Bebedouro","SP","Municipal","alameda doutor plínio de brito","2007",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","830317/2007",NA,2009-09-06,"2009","Escola de Educação Infantil Tipo B",0
"1456","830024 - Escola de Educação Infantil - Surubim/PE","Surubim","PE","Municipal","rua aníbal silva rego","2007",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","830024/2007",NA,2009-10-11,"2009","Escola de Educação Infantil Tipo B",0
"1459","700024 - Escola de Educação Infantil - Sátiro Dias/BA","Sátiro Dias","BA","Municipal","praça juracy magalhães junior","2008",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","700024/2008",2015-10-23,2015-10-23,"2015","Escola de Educação Infantil Tipo B",0
"1460","700046 - Escola de Educação Infantil - Araripe/CE","Araripe","CE","Municipal","rua l, loteamento novo araripe,","2008",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","700046/2008",2014-03-13,2014-03-13,"2014","Escola de Educação Infantil Tipo B",0
"1461","710045 - Escola de Educação Infantil - Bela Cruz/CE","Bela Cruz","CE","Municipal","rua coronel duca","2008",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","710045/2008",NA,2009-02-27,"2009","Escola de Educação Infantil Tipo B",0
"1462","710287 - Escola de Educação Infantil - Brejo Santo/CE","Brejo Santo","CE","Municipal","rua napoleão araújo lima","2008",NA,1,0,0,0,0,0,0,"cancelada","obra cancelada","Obra Cancelada","","710287/2008",NA,NA,NA,"Escola de Educação Infantil Tipo B",0
"1463","830032 - Escola de Educação Infantil - Camocim/CE","Camocim","CE","Municipal","rua projetada","2007",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","830032/2007",2015-06-25,2015-06-25,"2015","Escola de Educação Infantil Tipo B",0
"1464","700030 - Escola de Educação Infantil - Vitória do Xingu/PA","Vitória do Xingu","PA","Municipal","avenida manoel félix de farias","2008",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","700030/2008",2016-03-01,2016-03-01,"2016","Escola de Educação Infantil Tipo B",0
"1465","830066 - Escola de Educação Infantil - Barbalha/CE","Barbalha","CE","Municipal","Não informado","2007",NA,0,1,0,0,0,0,1,"concluida","obra concluída","Concluída","","830066/2007",2014-02-12,2014-02-12,"2014","Escola de Educação Infantil Tipo B",0
"1466","830434 -Escola de Educação Infantil - Teixeira de Freitas/BA","Teixeira de Freitas","BA","Municipal","rua joão trinta","2007",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","830434/2007",2012-02-22,2012-02-22,"2012","Escola de Educação Infantil Tipo B",0
"1467","830041 - Escola de Educação Infantil - Caucaia/CE","Caucaia","CE","Municipal","avenida 01","2007",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","830041/2007",NA,2011-01-24,"2011","Escola de Educação Infantil Tipo B",0
"1468","710007 - Escola de Educação Infantil - Cruz/CE","Cruz","CE","Municipal","av. ismael manuel","2008",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","710007/2008",NA,2009-03-27,"2009","Escola de Educação Infantil Tipo B",0
"1469","830060 - Escola de Educação Infantil - Pompéu/MG","Pompéu","MG","Municipal","rua paraná","2007",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","830060/2007",NA,2010-03-07,"2010","Escola de Educação Infantil Tipo B",0
"1470","710061 - Escola de Educação Infantil - Boituva/SP","Boituva","SP","Municipal","av. carmem violeta ferriello holtz","2008",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","710061/2008",NA,2010-02-05,"2010","Escola de Educação Infantil Tipo B",0
"1471","710309 - Escola de Educação Inf - Bom Jesus dos Perdões/SP","Bom Jesus dos Perdões","SP","Municipal","rua joão franco de camargo","2008",NA,0,0,0,0,1,0,0,"execucao","em andamento","Execução","","710309/2008",2018-10-31,2018-10-31,"2018","Projeto 1 Convencional",0
"1472","710162 - Escola de Educação Infantil - Estrela do Indaiá/MG","Estrela do Indaiá","MG","Municipal","rua cândido rodrigues","2008",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","710162/2008",NA,2010-01-09,"2010","Escola de Educação Infantil Tipo B",0
"1475","830268 - Escola de Educação Infantil - Cabeceira Grande/MG","Cabeceira Grande","MG","Municipal","rua deputado manoel josé de almeida","2007",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","830268/2007",NA,2009-03-22,"2009","Escola de Educação Infantil Tipo B",0
"1476","830161 - Escola de Educação Infantil - Herval dOeste/SC","Herval d'Oeste","SC","Municipal","rua nereu ramos","2007",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","830161/2007",2013-12-10,2013-12-10,"2013","Escola de Educação Infantil Tipo B",0
"1477","830198 - Escola de Educação Infantil - Ibirama/SC","Ibirama","SC","Municipal","rua vidal ramos junior","2007",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","830198/2007",NA,2009-06-30,"2009","Escola de Educação Infantil Tipo B",0
"1478","710193 - Escola de Educ Infantil - São Miguel das Missões/RS","São Miguel das Missões","RS","Municipal","rua arnaldo daher boays","2008",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","710193/2008",2013-08-15,2013-08-15,"2013","Escola de Educação Infantil Tipo B",0
"1479","700007 - Escola de Educação Infantil - São Pedro do Sul/RS","São Pedro do Sul","RS","Municipal","rua lindolfo agne","2008",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","700007/2008",NA,2010-07-23,"2010","Escola de Educação Infantil Tipo B",0
"1480","830260 - Escola de Educação Infantil - Tipo B - Sapiranga/RS","Sapiranga","RS","Municipal","rua são jacó","2007",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","830260/2007",NA,2010-08-23,"2010","Escola de Educação Infantil Tipo B",0
"1481","710135 - Escola de Educação Infantil - Sapucaia do Sul/RS","Sapucaia do Sul","RS","Municipal","rua anjo gabriel","2008",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","710135/2008",2016-05-30,2016-05-30,"2016","Escola de Educação Infantil Tipo B",0
"1482","710036 - Escola de Educação Infantil - Capitólio/MG","Capitólio","MG","Municipal","rua coronel lourenço belo","2008",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","710036/2008",2014-09-24,2014-09-24,"2014","Escola de Educação Infantil Tipo B",0
"1483","830374 - Escola de Educação Infantil - Carangola/MG","Carangola","MG","Municipal","rua machado de assis","2007",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","830374/2007",NA,2009-07-28,"2009","Escola de Educação Infantil Tipo B",0
"1484","830406 - Escola de Educação Infantil - Carmo do Cajuru/MG","Carmo do Cajuru","MG","Municipal","rua josé demétrio coelho","2007",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","830406/2007",NA,2012-08-12,"2012","Escola de Educação Infantil Tipo B",0
"1485","830139 - Escola de Educação Inf - Santa Cruz de Minas/MG","Santa Cruz de Minas","MG","Municipal","rua getúlio vargas","2007",NA,1,0,0,0,0,0,0,"cancelada","obra cancelada","Obra Cancelada","","830139/2007",NA,NA,NA,"Escola de Educação Infantil Tipo B",0
"1487","700010 - Escola de Educação Infantil - Tipo B - Macaúbas/BA","Macaúbas","BA","Municipal","rua castro alves","2008",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","700010/2008",NA,2010-03-17,"2010","Escola de Educação Infantil Tipo B",0
"1488","700112 - Escola de Educação Infantil - Medeiros Neto/BA","Medeiros Neto","BA","Municipal","rua joão pessoa","2008",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","700112/2008",NA,2011-03-08,"2011","Escola de Educação Infantil Tipo B",0
"1489","830301 - Escola de Educação Infantil - João Pinheiro/MG","João Pinheiro","MG","Municipal","rua francisco martins galvão","2007",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","830301/2007",NA,2009-07-26,"2009","Escola de Educação Infantil Tipo B",0
"1490","830010 - Escola de Educação Infantil - Tipo B -Sobradinho/RS","Sobradinho","RS","Municipal","rua modesto mariani","2007",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","830010/2007",NA,2010-03-13,"2010","Escola de Educação Infantil Tipo B",0
"1491","830245 - Escola de Educação Infantil - Soledade/RS","Soledade","RS","Municipal","rua serafim santos vaz","2007",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","830245/2007",NA,2009-06-07,"2009","Escola de Educação Infantil Tipo B",0
"1493","830189 - Escola de Educação Infantil - Tapera/RS","Tapera","RS","Municipal","rua principal","2007",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","830189/2007",NA,2010-05-22,"2010","Escola de Educação Infantil Tipo B",0
"1494","700092 - Escola de Educação Infantil - Tipo B - Teutônia/RS","Teutônia","RS","Municipal","rua edmundo carlos berwig","2008",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","700092/2008",NA,2010-07-02,"2010","Escola de Educação Infantil Tipo B",0
"1495","710090 - Escola de Educação Infantil - Serranópolis/GO","Serranópolis","GO","Municipal","avenida ramiro teixeira","2008",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","710090/2008",NA,NA,NA,"Escola de Educação Infantil Tipo B",0
"1496","700017/08 - Escola de Educação Infantil - Rio Tinto/PB","Rio Tinto","PB","Municipal","Não informado","2008",NA,0,0,0,0,1,0,1,"execucao","em andamento","Execução","","700017/2008",2019-04-26,2019-04-26,"2019","Escola de Educação Infantil Tipo B",0
"1497","710025 - Escola de Educação Infantil - Liberdade/MG","Liberdade","MG","Municipal","avenida ministro barbosa lima","2008",NA,0,0,0,1,0,0,0,"não iniciada","não iniciada","Licitação","","710025/2008",NA,NA,NA,"Projeto 2 Convencional",0
"1498","830482 - Escola de Educação Infantil - Lima Duarte/MG","Lima Duarte","MG","Municipal","avenida centenário s/nº","2007",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","830482/2007",NA,2010-02-22,"2010","Escola de Educação Infantil Tipo B",0
"1499","830246 -Escola de Educação Infantil - Tipo B - São Mateus/ES","São Mateus","ES","Municipal","rua pedro alves ribeiro","2007",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","830246/2007",NA,2010-12-17,"2010","Escola de Educação Infantil Tipo B",0
"1501","700061 - Escola de Educação Infantil - Simolândia/GO","Simolândia","GO","Municipal","rua campelo de miranda","2008",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","700061/2008",NA,2012-06-09,"2012","Escola de Educação Infantil Tipo B",0
"1502","710049 - Escola de Educação Inf - Aparecida do Rio Doce/GO","Aparecida do Rio Doce","GO","Municipal","rua manoel perdigão","2008",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","710049/2008",NA,2009-03-28,"2009","Escola de Educação Infantil Tipo B",0
"1503","710149 - Escola de Educação Infantil - Várzea Paulista/SP","Várzea Paulista","SP","Municipal","avenida pacaembu","2008",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","710149/2008",NA,2009-09-04,"2009","Escola de Educação Infantil Tipo B",0
"1504","830177 - Escola de Educação Infantil - Viradouro/SP","Viradouro","SP","Municipal","rua tiradentes","2007",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","830177/2007",NA,NA,NA,"Escola de Educação Infantil Tipo B",0
"1505","710070 Escola de Educação Infantil - Vista Alegre do Alto/SP","Vista Alegre do Alto","SP","Municipal","avenida monte alto","2008",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","710070/2008",NA,2010-03-20,"2010","Escola de Educação Infantil Tipo B",0
"1506","830093 - Escola de Educação Infantil - Formiga/MG","Formiga","MG","Municipal","rua santo hilário","2007",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","830093/2007",NA,2010-04-02,"2010","Escola de Educação Infantil Tipo B",0
"1508","710284 - Escola de Educação Infantil - Carmo/RJ","Carmo","RJ","Municipal","rua abreu magalhães","2008",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","710284/2008",NA,2010-08-31,"2010","Escola de Educação Infantil Tipo B",0
"1509","710244 - Escola de Educação Inf - Espírito Santo do Turvo/SP","Espírito Santo do Turvo","SP","Municipal","rua joão eugênio","2008",NA,0,0,0,0,1,0,0,"execucao","em andamento","Execução","","710244/2008",2019-07-11,2019-07-11,"2019","Projeto 1 Convencional",0
"1511","830094 - Escola de Educação Infantil - Taiobeiras/MG","Taiobeiras","MG","Municipal","praça do mercado","2007",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","830094/2007",NA,2009-03-31,"2009","Escola de Educação Infantil Tipo B",0
"1512","830207 - Escola de Educação Infantil - Teixeiras/MG","Teixeiras","MG","Municipal","rua dora horayde","2007",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","830207/2007",NA,2010-01-29,"2010","Escola de Educação Infantil Tipo B",0
"1513","830312 - Escola de Educação Infantil - Tarumã/SP","Tarumã","SP","Municipal","rua dos lambaris","2007",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","830312/2007",2015-04-25,2015-04-25,"2015","Escola de Educação Infantil Tipo B",0
"1514","830377 - Escola de Educação Infantil - Frutal/MG","Frutal","MG","Municipal","rua valentim ferreira de queiroz neto","2007",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","830377/2007",2014-01-29,2014-01-29,"2014","Escola de Educação Infantil Tipo B",0
"1515","710089 - Escola de Educação Infantil - Gouveia/MG","Gouveia","MG","Municipal","rua dos quarteis","2008",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","710089/2008",2016-04-11,2016-04-11,"2016","Escola de Educação Infantil Tipo B",0
"1516","710277 - Escola de Educação Infantil - Tipo B -Guaraciama/MG","Guaraciama","MG","Municipal","rua josé maria figueiredo","2008",NA,0,0,1,0,0,1,0,"paralisada","paralisada e já devia ter sido entregue","Inacabada","","710277/2008",2015-12-31,2015-12-31,"2015","Escola de Educação Infantil Tipo B",0
"1517","830403 - Escola de Educação Infantil - Periquito/MG","Periquito","MG","Municipal","santos fernandes","2007",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","830403/2007",NA,2009-03-24,"2009","Escola de Educação Infantil Tipo B",0
"1518","710282 - Escola de Educação Infantil - Iporã do Oeste/SC","Iporã do Oeste","SC","Municipal","rua lourenço muller","2008",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","710282/2008",NA,2009-08-28,"2009","Escola de Educação Infantil Tipo B",0
"1519","710252 - Escola de Educação Infantil - Itapema/SC","Itapema","SC","Municipal","rua 430 c","2008",NA,1,0,0,0,0,0,0,"cancelada","obra cancelada","Obra Cancelada","","710252/2008",NA,2011-11-15,"2011","Escola de Educação Infantil Tipo B",0
"1520","830115 - Escola de Educação Infantil - Lages/SC","Lages","SC","Municipal","avenida maria de souza ramos","2007",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","830115/2007",2011-05-20,2011-05-20,"2011","Escola de Educação Infantil Tipo B",0
"1523","830131 - Escola de Educação Infantil - Cabedelo/PB","Cabedelo","PB","Municipal","rua presidente joão pessoa","2007",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","830131/2007",2014-07-14,2014-07-14,"2014","Escola de Educação Infantil Tipo B",0
"1524","700068 - Escola de Educação Infantil - Siriri/SE","Siriri","SE","Municipal","rua mário pinoti","2008",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","700068/2008",2014-12-05,2014-12-05,"2014","Escola de Educação Infantil Tipo B",0
"1525","700072 - Escola de Educação Infantil - Tobias Barreto/SE","Tobias Barreto","SE","Municipal","avenida luiz alves de oliveira filho","2008",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","700072/2008",2014-07-07,2014-07-07,"2014","Escola de Educação Infantil Tipo B",0
"1526","710047 - Escola de Educação Infantil - Goiabeira/MG","Goiabeira","MG","Municipal","rua monte castelo","2008",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","710047/2008",2013-08-16,2013-08-16,"2013","Escola de Educação Infantil Tipo B",0
"1527","710300 - Escola de Educação Infantil - Três de Maio/RS","Três de Maio","RS","Municipal","Não informado","2008",NA,0,1,0,0,0,0,1,"concluida","obra concluída","Concluída","","710300/2008",2015-03-23,2015-03-23,"2015","Escola de Educação Infantil Tipo B",0
"1528","710055 - Escola de Educação Infantil - Tucunduva/RS","Tucunduva","RS","Municipal","rua santa rosa","2008",NA,1,0,0,0,0,0,0,"cancelada","obra cancelada","Obra Cancelada","","710055/2008",NA,NA,NA,"Escola de Educação Infantil Tipo B",0
"1530","710142 - Escola de Educação Infantil - Veranópolis/RS","Veranópolis","RS","Municipal","rua dona clara schimitz","2008",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","710142/2008",2011-02-28,2011-02-28,"2011","Escola de Educação Infantil Tipo B",0
"1531","710098 - Escola de Educação Infantil - Cataguases/MG","Cataguases","MG","Municipal","avenida astolfo dutra","2008",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","710098/2008",NA,2010-01-09,"2010","Escola de Educação Infantil Tipo B",0
"1532","700039 - Escola de Educação Infantil - São Bento/PB","São Bento","PB","Municipal","rua severino pedro de almeida","2008",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","700039/2008",NA,2009-11-02,"2009","Escola de Educação Infantil Tipo B",0
"1533","830402 - Escola de Educação Infantil - Luminárias/MG","Luminárias","MG","Municipal","rua c","2007",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","830402/2007",NA,2010-06-19,"2010","Escola de Educação Infantil Tipo B",0
"1534","830362 - Escola de Educação Infantil - Malacacheta/MG","Malacacheta","MG","Municipal","rua e","2007",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","830362/2007",NA,2009-04-24,"2009","Escola de Educação Infantil Tipo B",0
"1536","830344 - Escola de Educação Inf - Santo Antônio da Barra/GO","Santo Antônio da Barra","GO","Municipal","avenida brasília","2007",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","830344/2007",NA,2009-07-25,"2009","Escola de Educação Infantil Tipo B",0
"1537","710026 - Escola de Educação Infantil - Tipo B - Guaraíta/GO","Guaraíta","GO","Municipal","rua ovídio de moraes","2008",NA,0,0,1,0,0,1,0,"paralisada","paralisada e já devia ter sido entregue","Inacabada","","710026/2008",2016-05-31,2016-05-31,"2016","Escola de Educação Infantil Tipo B",0
"1538","710216 Escola de Educação Infantil - Valparaíso de Goiás/GO","Valparaíso de Goiás","GO","Municipal","Não informado","2008",NA,0,1,0,0,0,0,1,"concluida","obra concluída","Concluída","","710216/2008",NA,2011-02-18,"2011","Escola de Educação Infantil Tipo B",0
"1539","700044 - Escola de Educação Inf - Águas Lindas de Goiás/GO","Águas Lindas de Goiás","GO","Municipal","quadra","2008",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","700044/2008",2015-11-23,2015-11-23,"2015","Escola de Educação Infantil Tipo B",0
"1540","830425 - Escola de Educação Infantil - Claro dos Poções/MG","Claro dos Poções","MG","Municipal","avenida doutor hildo alves horta","2007",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","830425/2007",2014-07-01,2014-07-01,"2014","Escola de Educação Infantil Tipo B",0
"1541","830164 - Escola de Educação Inf - Conceição do Rio Verde/MG","Conceição do Rio Verde","MG","Municipal","rua projetada quatro","2007",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","830164/2007",2017-12-30,2017-12-30,"2017","Escola de Educação Infantil Tipo B",0
"1542","710108 - Escola de Educação Infantil - Congonhal/MG","Congonhal","MG","Municipal","Não informado","2008",NA,0,1,0,0,0,0,1,"concluida","obra concluída","Concluída","","710108/2008",NA,2012-01-06,"2012","Escola de Educação Infantil Tipo B",0
"1543","710015 - Escola de Educação Inf - Conselheiro Lafaiete/MG","Conselheiro Lafaiete","MG","Municipal","rua celia souza braga","2008",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","710015/2008",2014-08-06,2014-08-06,"2014","Escola de Educação Infantil Tipo B",0
"1544","710151 - Escola de Educação Infantil - Conselheiro Pena/MG","Conselheiro Pena","MG","Municipal","rua copaiba","2008",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","710151/2008",2017-06-30,2017-06-30,"2017","Escola de Educação Infantil Tipo B",0
"1545","700049 - Escola de Educação Infantil - Ibicaraí/BA","Ibicaraí","BA","Municipal","rua barão do rio branco","2008",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","700049/2008",2016-11-22,2016-11-22,"2016","Escola de Educação Infantil Tipo B",0
"1547","830423 - Escola de Educação Infantil - Mirabela/MG","Mirabela","MG","Municipal","rua joão antônio","2007",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","830423/2007",NA,2009-07-25,"2009","Escola de Educação Infantil Tipo B",0
"1549","830256 - Escola de Educação Infantil - Nova Iguaçu/RJ","Nova Iguaçu","RJ","Municipal","travessa aida","2007",NA,1,0,0,0,0,0,0,"cancelada","obra cancelada","Obra Cancelada","","830256/2007",NA,NA,NA,"Escola de Educação Infantil Tipo B",0
"1551","700065/08 - E de E Infantil - Poço das Trincheiras/AL","Poço das Trincheiras","AL","Municipal","rua são sebastião","2008",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","700065/2008",2013-08-15,2013-08-15,"2013","Escola de Educação Infantil Tipo B",0
"1552","830292 - Escola de Educação Infantil - Ubaí/MG","Ubaí","MG","Municipal","rua guilherme vieira","2007",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","830292/2007",2014-06-04,2014-06-04,"2014","Escola de Educação Infantil Tipo B",0
"1553","830108 - Escola de Educação Infantil - Uberaba/MG","Uberaba","MG","Municipal","avenida reynaldo boaretto","2007",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","830108/2007",2010-07-10,2010-07-10,"2010","Escola de Educação Infantil Tipo B",0
"1554","830233 - Escola de Educação Infantil - Vazante/MG","Vazante","MG","Municipal","rua maria alves","2007",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","830233/2007",NA,2009-04-10,"2009","Escola de Educação Infantil Tipo B",0
"1555","830087 - Escola de Educação Infantil - Itabuna/BA","Itabuna","BA","Municipal","rua argentina","2007",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","830087/2007",NA,2009-07-02,"2009","Escola de Educação Infantil Tipo B",0
"1556","710003 - Escola de Educação Infantil - Guimarânia/MG","Guimarânia","MG","Municipal","rua vereador francisco peres","2008",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","710003/2008",NA,2010-03-14,"2010","Escola de Educação Infantil Tipo B",0
"1557","710059 - Escola de Educação Infantil - Ibiá/MG","Ibiá","MG","Municipal","rua oito","2008",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","710059/2008",2014-03-21,2014-03-21,"2014","Escola de Educação Infantil Tipo B",0
"1558","830006 - Escola de Educação Infantil - Ibirité/MG","Ibirité","MG","Municipal","rua das amendoeiras","2007",NA,0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","","830006/2007",NA,2010-05-02,"2010","Escola de Educação Infantil Tipo B",0
"1560","830257 - Escola de Educação Infantil - Resende/RJ","Resende","RJ","Municipal","avenida tocantins","2007",NA,0,0,1,0,0,1,0,"paralisada","paralisada e já devia ter sido entregue","Inacabada","","830257/2007",2014-12-20,2014-12-20,"2014","Escola de Educação Infantil Tipo B",0
