"id","mes_ano","valor_do_pagamento","pagamento_cte_ago2018","nome","municipio","uf","responsabilidade","logradouro","ano_convenio","valor_pactuado_com_o_fnde","cancelada","concluida","paralisada","nao_iniciada","execucao","atrasada","sem_end","status","situacao_segundo_tbrasil","status_segundo_simec","ano_fim_vigencia_convenio","termo_convenio","data_prevista_de_conclusao_da_obra","data_final_prevista_e_estimada","ano_data_final_prevista_e_estimada","tipo_do_projeto","projeto_obra_transparente"
"1009214","03/2014",202155.89,245829,"Beira Rio","Paranaguá","PR","Municipal","rua 19 de abril","2014","809908.38",0,0,0,1,0,0,0,"não iniciada","não iniciada","Em Reformulação","2019","10643/2014",NA,NA,NA,"MI - Escola de Educação Infantil Tipo C",1
"1010390","08/2018",51079.47,51079,"AVELINO PIACENTINI - Campo Mourão - PR","Campo Mourão","PR","Municipal","rua das flores","2014","1021589.39",0,0,0,0,1,1,0,"execucao","em andamento e já devia ter sido entregue","Execução","2019","19401/2014",2018-08-16,2018-08-16,"2018","Espaço Educativo - 06 Salas",1
"1010390","08/2018",51079.47,51079,"AVELINO PIACENTINI - Campo Mourão - PR","Campo Mourão","PR","Municipal","rua das flores","2014","1021589.39",0,0,0,0,1,1,0,"execucao","em andamento e já devia ter sido entregue","Execução","2019","19401/2014",2018-08-16,2018-08-16,"2018","Espaço Educativo - 06 Salas",1
"1010390","06/2018",56187.41,56446,"AVELINO PIACENTINI - Campo Mourão - PR","Campo Mourão","PR","Municipal","rua das flores","2014","1021589.39",0,0,0,0,1,1,0,"execucao","em andamento e já devia ter sido entregue","Execução","2019","19401/2014",2018-08-16,2018-08-16,"2018","Espaço Educativo - 06 Salas",1
"1010390","06/2018",40863.58,41052,"AVELINO PIACENTINI - Campo Mourão - PR","Campo Mourão","PR","Municipal","rua das flores","2014","1021589.39",0,0,0,0,1,1,0,"execucao","em andamento e já devia ter sido entregue","Execução","2019","19401/2014",2018-08-16,2018-08-16,"2018","Espaço Educativo - 06 Salas",1
"1010390","06/2018",25539.74,25657,"AVELINO PIACENTINI - Campo Mourão - PR","Campo Mourão","PR","Municipal","rua das flores","2014","1021589.39",0,0,0,0,1,1,0,"execucao","em andamento e já devia ter sido entregue","Execução","2019","19401/2014",2018-08-16,2018-08-16,"2018","Espaço Educativo - 06 Salas",1
"1010390","06/2018",20431.79,20526,"AVELINO PIACENTINI - Campo Mourão - PR","Campo Mourão","PR","Municipal","rua das flores","2014","1021589.39",0,0,0,0,1,1,0,"execucao","em andamento e já devia ter sido entregue","Execução","2019","19401/2014",2018-08-16,2018-08-16,"2018","Espaço Educativo - 06 Salas",1
"1010390","03/2018",102158.94,104066,"AVELINO PIACENTINI - Campo Mourão - PR","Campo Mourão","PR","Municipal","rua das flores","2014","1021589.39",0,0,0,0,1,1,0,"execucao","em andamento e já devia ter sido entregue","Execução","2019","19401/2014",2018-08-16,2018-08-16,"2018","Espaço Educativo - 06 Salas",1
"1010390","12/2017",40863.58,41493,"AVELINO PIACENTINI - Campo Mourão - PR","Campo Mourão","PR","Municipal","rua das flores","2014","1021589.39",0,0,0,0,1,1,0,"execucao","em andamento e já devia ter sido entregue","Execução","2019","19401/2014",2018-08-16,2018-08-16,"2018","Espaço Educativo - 06 Salas",1
"1010390","12/2017",51079.47,51867,"AVELINO PIACENTINI - Campo Mourão - PR","Campo Mourão","PR","Municipal","rua das flores","2014","1021589.39",0,0,0,0,1,1,0,"execucao","em andamento e já devia ter sido entregue","Execução","2019","19401/2014",2018-08-16,2018-08-16,"2018","Espaço Educativo - 06 Salas",1
"1010390","12/2017",5107.94,5187,"AVELINO PIACENTINI - Campo Mourão - PR","Campo Mourão","PR","Municipal","rua das flores","2014","1021589.39",0,0,0,0,1,1,0,"execucao","em andamento e já devia ter sido entregue","Execução","2019","19401/2014",2018-08-16,2018-08-16,"2018","Espaço Educativo - 06 Salas",1
"1010390","10/2017",25539.74,26026,"AVELINO PIACENTINI - Campo Mourão - PR","Campo Mourão","PR","Municipal","rua das flores","2014","1021589.39",0,0,0,0,1,1,0,"execucao","em andamento e já devia ter sido entregue","Execução","2019","19401/2014",2018-08-16,2018-08-16,"2018","Espaço Educativo - 06 Salas",1
"1010390","10/2017",30647.68,31232,"AVELINO PIACENTINI - Campo Mourão - PR","Campo Mourão","PR","Municipal","rua das flores","2014","1021589.39",0,0,0,0,1,1,0,"execucao","em andamento e já devia ter sido entregue","Execução","2019","19401/2014",2018-08-16,2018-08-16,"2018","Espaço Educativo - 06 Salas",1
"1010390","10/2017",143022.51,145748,"AVELINO PIACENTINI - Campo Mourão - PR","Campo Mourão","PR","Municipal","rua das flores","2014","1021589.39",0,0,0,0,1,1,0,"execucao","em andamento e já devia ter sido entregue","Execução","2019","19401/2014",2018-08-16,2018-08-16,"2018","Espaço Educativo - 06 Salas",1
"1010390","02/2016",40863.58,43204,"AVELINO PIACENTINI - Campo Mourão - PR","Campo Mourão","PR","Municipal","rua das flores","2014","1021589.39",0,0,0,0,1,1,0,"execucao","em andamento e já devia ter sido entregue","Execução","2019","19401/2014",2018-08-16,2018-08-16,"2018","Espaço Educativo - 06 Salas",1
"1010390","11/2015",51079.47,55581,"AVELINO PIACENTINI - Campo Mourão - PR","Campo Mourão","PR","Municipal","rua das flores","2014","1021589.39",0,0,0,0,1,1,0,"execucao","em andamento e já devia ter sido entregue","Execução","2019","19401/2014",2018-08-16,2018-08-16,"2018","Espaço Educativo - 06 Salas",1
"1010390","07/2014",204317.88,243503,"AVELINO PIACENTINI - Campo Mourão - PR","Campo Mourão","PR","Municipal","rua das flores","2014","1021589.39",0,0,0,0,1,1,0,"execucao","em andamento e já devia ter sido entregue","Execução","2019","19401/2014",2018-08-16,2018-08-16,"2018","Espaço Educativo - 06 Salas",1
"1010678","01/2014",442853.29,544245,"E.M.E.I. COHAB C","Gravataí","RS","Municipal","rua rui tedesco","2014","2447238.48",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2019","11311/2014",2018-11-03,2018-11-03,"2018","Projeto 1 Convencional",1
"1010679","01/2014",373185.1,458626,"E.M.E.I. RAIO DE SOL","Gravataí","RS","Municipal","rua angélica apollo","2014","1802473.77",0,0,1,0,0,0,0,"paralisada","paralisada","Licitação","2019","11311/2014",NA,NA,NA,"Projeto 1 Convencional",1
"1010680","01/2014",374458.93,460192,"E.M.E.I. PARQUE FLORIDO - Gravataí - RS","Gravataí","RS","Municipal","rua guarulhos","2014","1497835.71",1,0,0,0,0,0,0,"cancelada","obra cancelada","Obra Cancelada","2019","11311/2014",NA,NA,NA,"MI - Escola de Educação Infantil Tipo B",1
"1010681","05/2018",252912.13,257607,"E.M.E.I. BEM ME QUER","Gravataí","RS","Municipal","rua josé henrique barbosa dos santos","2013","1802473.77",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2019","7737/2013",2018-11-25,2018-11-25,"2018","Projeto 1 Convencional",1
"1010681","08/2017",72098.95,73495,"E.M.E.I. BEM ME QUER","Gravataí","RS","Municipal","rua josé henrique barbosa dos santos","2013","1802473.77",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2019","7737/2013",2018-11-25,2018-11-25,"2018","Projeto 1 Convencional",1
"1010681","08/2017",162222.64,165364,"E.M.E.I. BEM ME QUER","Gravataí","RS","Municipal","rua josé henrique barbosa dos santos","2013","1802473.77",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2019","7737/2013",2018-11-25,2018-11-25,"2018","Projeto 1 Convencional",1
"1010681","01/2014",371929.6,457083,"E.M.E.I. BEM ME QUER","Gravataí","RS","Municipal","rua josé henrique barbosa dos santos","2013","1802473.77",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2019","7737/2013",2018-11-25,2018-11-25,"2018","Projeto 1 Convencional",1
"1010682","01/2014",373913.85,459522,"E.M.E.I. ALTAVILLE - Gravataí - RS","Gravataí","RS","Municipal","rua maria cunha bueno","2013","1495655.41",0,0,0,1,0,0,0,"não iniciada","não iniciada","Em Reformulação","2019","7737/2013",NA,NA,NA,"MI - Escola de Educação Infantil Tipo B",1
"1010716","10/2017",168186.93,171392,"PAC 2 - CRECHE/PRÉ-ESCOLA  002","São José dos Campos","SP","Municipal","rua telma pacheco de oliveira","2013","6100066.43",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2018","7754/2013",2017-08-01,2017-08-01,"2017","Escola de Educação Infantil Tipo A",1
"1010716","10/2017",1159012.62,1181101,"PAC 2 - CRECHE/PRÉ-ESCOLA  002","São José dos Campos","SP","Municipal","rua telma pacheco de oliveira","2013","6100066.43",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2018","7754/2013",2017-08-01,2017-08-01,"2017","Escola de Educação Infantil Tipo A",1
"1010716","07/2017",427004.65,433793,"PAC 2 - CRECHE/PRÉ-ESCOLA  002","São José dos Campos","SP","Municipal","rua telma pacheco de oliveira","2013","6100066.43",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2018","7754/2013",2017-08-01,2017-08-01,"2017","Escola de Educação Infantil Tipo A",1
"1010716","07/2017",549005.98,557734,"PAC 2 - CRECHE/PRÉ-ESCOLA  002","São José dos Campos","SP","Municipal","rua telma pacheco de oliveira","2013","6100066.43",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2018","7754/2013",2017-08-01,2017-08-01,"2017","Escola de Educação Infantil Tipo A",1
"1010716","05/2017",610006.64,615806,"PAC 2 - CRECHE/PRÉ-ESCOLA  002","São José dos Campos","SP","Municipal","rua telma pacheco de oliveira","2013","6100066.43",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2018","7754/2013",2017-08-01,2017-08-01,"2017","Escola de Educação Infantil Tipo A",1
"1010716","12/2016",1464015.94,1478667,"PAC 2 - CRECHE/PRÉ-ESCOLA  002","São José dos Campos","SP","Municipal","rua telma pacheco de oliveira","2013","6100066.43",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2018","7754/2013",2017-08-01,2017-08-01,"2017","Escola de Educação Infantil Tipo A",1
"1010716","12/2016",488005.31,492889,"PAC 2 - CRECHE/PRÉ-ESCOLA  002","São José dos Campos","SP","Municipal","rua telma pacheco de oliveira","2013","6100066.43",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2018","7754/2013",2017-08-01,2017-08-01,"2017","Escola de Educação Infantil Tipo A",1
"1010716","06/2014",1234828.36,1475626,"PAC 2 - CRECHE/PRÉ-ESCOLA  002","São José dos Campos","SP","Municipal","rua telma pacheco de oliveira","2013","6100066.43",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2018","7754/2013",2017-08-01,2017-08-01,"2017","Escola de Educação Infantil Tipo A",1
"1010717","12/2017",561631.81,570286,"PAC 2 - CRECHE/PRÉ-ESCOLA  003 TIPO I","São José dos Campos","SP","Municipal","avenida odila dos santos pereira","2013","1979860.84",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2018","7754/2013",2017-07-31,2017-07-31,"2017","Projeto 1 Convencional",1
"1010717","12/2017",653354.08,663421,"PAC 2 - CRECHE/PRÉ-ESCOLA  003 TIPO I","São José dos Campos","SP","Municipal","avenida odila dos santos pereira","2013","1979860.84",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2018","7754/2013",2017-07-31,2017-07-31,"2017","Projeto 1 Convencional",1
"1010717","06/2014",764874.95,914029,"PAC 2 - CRECHE/PRÉ-ESCOLA  003 TIPO I","São José dos Campos","SP","Municipal","avenida odila dos santos pereira","2013","1979860.84",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2018","7754/2013",2017-07-31,2017-07-31,"2017","Projeto 1 Convencional",1
"1010867","03/2018",212015.71,215973,"Escola Integral Conjunto Águas Claras - Goioerê - PR","Goioerê","PR","Municipal","rua projetada b","2014","3533595.15",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2019","22364/2014",2018-08-02,2018-08-02,"2018","Espaço Educativo - 12 Salas",1
"1010867","12/2017",176679.76,179402,"Escola Integral Conjunto Águas Claras - Goioerê - PR","Goioerê","PR","Municipal","rua projetada b","2014","3533595.15",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2019","22364/2014",2018-08-02,2018-08-02,"2018","Espaço Educativo - 12 Salas",1
"1010867","12/2017",141343.81,143522,"Escola Integral Conjunto Águas Claras - Goioerê - PR","Goioerê","PR","Municipal","rua projetada b","2014","3533595.15",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2019","22364/2014",2018-08-02,2018-08-02,"2018","Espaço Educativo - 12 Salas",1
"1010867","09/2017",316256.76,322381,"Escola Integral Conjunto Águas Claras - Goioerê - PR","Goioerê","PR","Municipal","rua projetada b","2014","3533595.15",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2019","22364/2014",2018-08-02,2018-08-02,"2018","Espaço Educativo - 12 Salas",1
"1010867","09/2017",72548.02,73953,"Escola Integral Conjunto Águas Claras - Goioerê - PR","Goioerê","PR","Municipal","rua projetada b","2014","3533595.15",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2019","22364/2014",2018-08-02,2018-08-02,"2018","Espaço Educativo - 12 Salas",1
"1010867","09/2017",70484.29,71849,"Escola Integral Conjunto Águas Claras - Goioerê - PR","Goioerê","PR","Municipal","rua projetada b","2014","3533595.15",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2019","22364/2014",2018-08-02,2018-08-02,"2018","Espaço Educativo - 12 Salas",1
"1010867","07/2017",141343.81,143591,"Escola Integral Conjunto Águas Claras - Goioerê - PR","Goioerê","PR","Municipal","rua projetada b","2014","3533595.15",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2019","22364/2014",2018-08-02,2018-08-02,"2018","Espaço Educativo - 12 Salas",1
"1010867","05/2017",176679.76,178359,"Escola Integral Conjunto Águas Claras - Goioerê - PR","Goioerê","PR","Municipal","rua projetada b","2014","3533595.15",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2019","22364/2014",2018-08-02,2018-08-02,"2018","Espaço Educativo - 12 Salas",1
"1010867","05/2017",388695.47,392391,"Escola Integral Conjunto Águas Claras - Goioerê - PR","Goioerê","PR","Municipal","rua projetada b","2014","3533595.15",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2019","22364/2014",2018-08-02,2018-08-02,"2018","Espaço Educativo - 12 Salas",1
"1010867","12/2016",353359.52,356896,"Escola Integral Conjunto Águas Claras - Goioerê - PR","Goioerê","PR","Municipal","rua projetada b","2014","3533595.15",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2019","22364/2014",2018-08-02,2018-08-02,"2018","Espaço Educativo - 12 Salas",1
"1010867","12/2016",388695.47,392585,"Escola Integral Conjunto Águas Claras - Goioerê - PR","Goioerê","PR","Municipal","rua projetada b","2014","3533595.15",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2019","22364/2014",2018-08-02,2018-08-02,"2018","Espaço Educativo - 12 Salas",1
"1010867","10/2016",282687.61,286774,"Escola Integral Conjunto Águas Claras - Goioerê - PR","Goioerê","PR","Municipal","rua projetada b","2014","3533595.15",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2019","22364/2014",2018-08-02,2018-08-02,"2018","Espaço Educativo - 12 Salas",1
"1010867","10/2016",212015.71,215081,"Escola Integral Conjunto Águas Claras - Goioerê - PR","Goioerê","PR","Municipal","rua projetada b","2014","3533595.15",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2019","22364/2014",2018-08-02,2018-08-02,"2018","Espaço Educativo - 12 Salas",1
"1010867","03/2014",176679.76,214849,"Escola Integral Conjunto Águas Claras - Goioerê - PR","Goioerê","PR","Municipal","rua projetada b","2014","3533595.15",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2019","22364/2014",2018-08-02,2018-08-02,"2018","Espaço Educativo - 12 Salas",1
"1011012","05/2018",35903.14,36570,"E.M.E.I. COSTA DO IPIRANGA","Gravataí","RS","Municipal","estrada leonel cabeleira bitello","2014","1196771.39",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2019","9871/2014",2018-11-25,2018-11-25,"2018","Projeto 2 Convencional",1
"1011012","10/2017",59838.57,60979,"E.M.E.I. COSTA DO IPIRANGA","Gravataí","RS","Municipal","estrada leonel cabeleira bitello","2014","1196771.39",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2019","9871/2014",2018-11-25,2018-11-25,"2018","Projeto 2 Convencional",1
"1011012","03/2017",179515.71,181277,"E.M.E.I. COSTA DO IPIRANGA","Gravataí","RS","Municipal","estrada leonel cabeleira bitello","2014","1196771.39",0,0,0,0,1,0,0,"execucao","em andamento","Execução","2019","9871/2014",2018-11-25,2018-11-25,"2018","Projeto 2 Convencional",1
"1011013","07/2017",54074.21,54934,"E.M.E.I. FAVO DE MEL","Gravataí","RS","Municipal","ouro preto","2014","1802473.77",0,0,1,0,0,0,0,"paralisada","paralisada","Licitação","2019","9871/2014",NA,NA,NA,"Projeto 1 Convencional",1
"1011013","04/2017",108148.43,109198,"E.M.E.I. FAVO DE MEL","Gravataí","RS","Municipal","ouro preto","2014","1802473.77",0,0,1,0,0,0,0,"paralisada","paralisada","Licitação","2019","9871/2014",NA,NA,NA,"Projeto 1 Convencional",1
"1014175","12/2017",213289.92,216576,"Iperoba - São Francisco do Sul - SC","São Francisco do Sul","SC","Municipal","rodovia duque de caxias","2014","3554832.03",0,0,0,0,1,1,0,"execucao","em andamento e já devia ter sido entregue","Execução","2018","32374/2014",2018-08-15,2018-08-15,"2018","Espaço Educativo - 12 Salas",1
"1014175","12/2017",177741.6,180480,"Iperoba - São Francisco do Sul - SC","São Francisco do Sul","SC","Municipal","rodovia duque de caxias","2014","3554832.03",0,0,0,0,1,1,0,"execucao","em andamento e já devia ter sido entregue","Execução","2018","32374/2014",2018-08-15,2018-08-15,"2018","Espaço Educativo - 12 Salas",1
"1014175","12/2016",142193.28,143616,"Iperoba - São Francisco do Sul - SC","São Francisco do Sul","SC","Municipal","rodovia duque de caxias","2014","3554832.03",0,0,0,0,1,1,0,"execucao","em andamento e já devia ter sido entregue","Execução","2018","32374/2014",2018-08-15,2018-08-15,"2018","Espaço Educativo - 12 Salas",1
"1014175","12/2016",106644.96,107712,"Iperoba - São Francisco do Sul - SC","São Francisco do Sul","SC","Municipal","rodovia duque de caxias","2014","3554832.03",0,0,0,0,1,1,0,"execucao","em andamento e já devia ter sido entregue","Execução","2018","32374/2014",2018-08-15,2018-08-15,"2018","Espaço Educativo - 12 Salas",1
"1014175","07/2014",710966.41,847321,"Iperoba - São Francisco do Sul - SC","São Francisco do Sul","SC","Municipal","rodovia duque de caxias","2014","3554832.03",0,0,0,0,1,1,0,"execucao","em andamento e já devia ter sido entregue","Execução","2018","32374/2014",2018-08-15,2018-08-15,"2018","Espaço Educativo - 12 Salas",1
"1014625","01/2015",379084.64,441276,"Creche Res. Alto dos Laranjais - Limeira - SP","Limeira","SP","Municipal","rua joão baptista francisco","2014","1516338.54",0,0,0,1,0,0,0,"não iniciada","não iniciada","Em Reformulação","2019","10037/2014",NA,NA,NA,"MI - Escola de Educação Infantil Tipo B",1
"1016714","12/2017",29957.97,30420,"Escola Zumbi dos Palmares - Cascavel - PR","Cascavel","PR","Municipal","complexo cajati, br 277, km 572","2014","998599.01",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2018","32380/2014",2017-08-17,2017-08-17,"2017","Espaço Educativo - 06 Salas",1
"1016714","12/2017",79887.92,81119,"Escola Zumbi dos Palmares - Cascavel - PR","Cascavel","PR","Municipal","complexo cajati, br 277, km 572","2014","998599.01",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2018","32380/2014",2017-08-17,2017-08-17,"2017","Espaço Educativo - 06 Salas",1
"1016714","12/2017",9985.99,10140,"Escola Zumbi dos Palmares - Cascavel - PR","Cascavel","PR","Municipal","complexo cajati, br 277, km 572","2014","998599.01",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2018","32380/2014",2017-08-17,2017-08-17,"2017","Espaço Educativo - 06 Salas",1
"1016714","12/2017",29957.97,30420,"Escola Zumbi dos Palmares - Cascavel - PR","Cascavel","PR","Municipal","complexo cajati, br 277, km 572","2014","998599.01",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2018","32380/2014",2017-08-17,2017-08-17,"2017","Espaço Educativo - 06 Salas",1
"1016714","12/2017",39943.96,40559,"Escola Zumbi dos Palmares - Cascavel - PR","Cascavel","PR","Municipal","complexo cajati, br 277, km 572","2014","998599.01",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2018","32380/2014",2017-08-17,2017-08-17,"2017","Espaço Educativo - 06 Salas",1
"1016714","09/2017",69901.93,71255,"Escola Zumbi dos Palmares - Cascavel - PR","Cascavel","PR","Municipal","complexo cajati, br 277, km 572","2014","998599.01",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2018","32380/2014",2017-08-17,2017-08-17,"2017","Espaço Educativo - 06 Salas",1
"1016714","07/2017",169761.83,172461,"Escola Zumbi dos Palmares - Cascavel - PR","Cascavel","PR","Municipal","complexo cajati, br 277, km 572","2014","998599.01",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2018","32380/2014",2017-08-17,2017-08-17,"2017","Espaço Educativo - 06 Salas",1
"1016714","12/2016",39943.96,40344,"Escola Zumbi dos Palmares - Cascavel - PR","Cascavel","PR","Municipal","complexo cajati, br 277, km 572","2014","998599.01",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2018","32380/2014",2017-08-17,2017-08-17,"2017","Espaço Educativo - 06 Salas",1
"1016714","11/2016",199719.8,202364,"Escola Zumbi dos Palmares - Cascavel - PR","Cascavel","PR","Municipal","complexo cajati, br 277, km 572","2014","998599.01",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2018","32380/2014",2017-08-17,2017-08-17,"2017","Espaço Educativo - 06 Salas",1
"1016714","06/2016",49929.95,51419,"Escola Zumbi dos Palmares - Cascavel - PR","Cascavel","PR","Municipal","complexo cajati, br 277, km 572","2014","998599.01",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2018","32380/2014",2017-08-17,2017-08-17,"2017","Espaço Educativo - 06 Salas",1
"1016714","03/2016",29957.97,31395,"Escola Zumbi dos Palmares - Cascavel - PR","Cascavel","PR","Municipal","complexo cajati, br 277, km 572","2014","998599.01",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2018","32380/2014",2017-08-17,2017-08-17,"2017","Espaço Educativo - 06 Salas",1
"1016714","02/2016",49929.95,52790,"Escola Zumbi dos Palmares - Cascavel - PR","Cascavel","PR","Municipal","complexo cajati, br 277, km 572","2014","998599.01",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2018","32380/2014",2017-08-17,2017-08-17,"2017","Espaço Educativo - 06 Salas",1
"1016714","07/2014",199719.8,238024,"Escola Zumbi dos Palmares - Cascavel - PR","Cascavel","PR","Municipal","complexo cajati, br 277, km 572","2014","998599.01",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2018","32380/2014",2017-08-17,2017-08-17,"2017","Espaço Educativo - 06 Salas",1
"1017726","07/2014",710508.76,846775,"CAPELA VELHA - Araucária - PR","Araucária","PR","Municipal","rua sônia bodziak","2014","3552543.79",0,0,0,1,0,0,0,"não iniciada","não iniciada","Licitação","2018","32348/2014",NA,NA,NA,"Espaço Educativo - 12 Salas",1
"1067788","09/2018",153662.15,NA,"Creche Municipal JARDIM OÁSIS - Taubaté - SP","Taubaté","SP","Municipal","avenida arnaldo felipe sbruzzi","2013","1536621.54",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2018","6183/2013",2018-07-23,2018-06-14,"2018","MI - Escola de Educação Infantil Tipo B",1
"1067788","04/2018",307324.31,313092,"Creche Municipal JARDIM OÁSIS - Taubaté - SP","Taubaté","SP","Municipal","avenida arnaldo felipe sbruzzi","2013","1536621.54",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2018","6183/2013",2018-07-23,2018-06-14,"2018","MI - Escola de Educação Infantil Tipo B",1
"1067788","07/2015",230493.23,258437,"Creche Municipal JARDIM OÁSIS - Taubaté - SP","Taubaté","SP","Municipal","avenida arnaldo felipe sbruzzi","2013","1536621.54",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2018","6183/2013",2018-07-23,2018-06-14,"2018","MI - Escola de Educação Infantil Tipo B",1
"1067788","07/2014",384155.39,457831,"Creche Municipal JARDIM OÁSIS - Taubaté - SP","Taubaté","SP","Municipal","avenida arnaldo felipe sbruzzi","2013","1536621.54",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2018","6183/2013",2018-07-23,2018-06-14,"2018","MI - Escola de Educação Infantil Tipo B",1
"1067788","01/2014",384155.39,472108,"Creche Municipal JARDIM OÁSIS - Taubaté - SP","Taubaté","SP","Municipal","avenida arnaldo felipe sbruzzi","2013","1536621.54",0,1,0,0,0,0,0,"concluida","obra concluída","Concluída","2018","6183/2013",2018-07-23,2018-06-14,"2018","MI - Escola de Educação Infantil Tipo B",1
